locality_name,uuid,city_name
Shindewadi,f6f88efda3f63cfff0a8,Pune
Hancharahalli Village,3a5a5169a82be9019e82,Bengaluru
Bow Bazaar,647041e41a00becd800f,Kolkata
West End,29ed38ca5ca07d352e4f,Delhi
Lakshmipuram,74a0abf74b524555f4f2,Chennai
Dhayari Phata,f0d190ea989f3c21b509,Pune
B B D Bagh,b77746d0465fa09ae2e0,Kolkata
Happy Homes Colony,2e62e636e15274333032,Hyderabad
Madanna Gudem,e700fc1f510d5b3133f4,Hyderabad
Semmenchery,81c8eccfd78288c2e1cd,Chennai
Balitikuri,c17735846c29a44eb2c2,Kolkata
Awal Khed,dbe9975aa6b6e71c0aac,Mumbai
Salt Lake City,b6aa56a1abc75eefde47,Kolkata
Malad East,f2f21a2fa830df0e3bd6,Mumbai
Sector 43,4916f1eaabc036aea74c,Noida
Kilambakkam,a95ea8c08f46e931ab79,Chennai
Sector 76,5de3fcda2f8d078fd091,Gurgaon
Gwal Pahari,c2bffdb8f25e1bd8d5d5,Delhi
Yemalur,baa629c6066cdb733124,Bengaluru
Narayan Nagar,2a5b1f1e77af8616a141,Ahmedabad
Chikkanahalli,904165d9bbbd41426bd1,Bengaluru
Khanapur,6df056d5c220facdd9a7,Hyderabad
Dahisar,90b4f9aec603c629e936,Mumbai
Kutighat,543403f5f80a1eebef1b,Kolkata
Raju Parak Extension,1332c6be132b13ded459,Delhi
Chikkabellandur,120e06865f10539c6464,Bengaluru
Khardi,aa31ea19465448a61454,Mumbai
Churchgate,58afc211e0ee12a43150,Mumbai
Yerappanahalli,40ae82bff3dc507d6885,Bengaluru
Chouk Manivali,855c2fd8c19e5ab35c19,Mumbai
R.K. Puram,06a9df3809f2b974b675,Delhi
Nehru Nagar,5fe7c6cddb159573900b,Chennai
Bakrol,85e9febade0e707843dd,Ahmedabad
Sector 12 Dwarka,64c333a25d316934b09d,Delhi
Kattupakkam,b4b2a7bd061a094c22ab,Chennai
Bamheta Village,1b3fe8486f6da9f14cc3,Ghaziabad
Sultanpur,064532b99c429ac9c38e,Delhi
Dholera,7642975df3a9d8dbded0,Ahmedabad
Hebbal Kempapura,4b9aa269166b2304939c,Bengaluru
Sector 118,6925cca9f96b31a48395,Noida
Jamia Nagar,2878cbd3719751971ed4,Delhi
Naroda,99b0f287f3c6de5e737c,Ahmedabad
Kamdahari,720ee453ee630cea7d0d,Kolkata
Kalikapur,fd17559dbfc24941e8c1,Kolkata
V. Kallahalli,320d80ecf9cf38959f19,Bengaluru
Ranjol,bcc6ece6525a9be1a6bf,Hyderabad
Meerut Road Industrial Area,085a2818f981b3667a72,Ghaziabad
Barejadi,16ca949d2c001c7ebe30,Ahmedabad
Sector 57,23f1da5860bdf78728b7,Gurgaon
Balakrishna Nagar,7059ae61ac4141dcc527,Chennai
Chennivakkam,d88f386f47bd271165a8,Chennai
Sector 55,4e62793e99d0fd7a9da2,Gurgaon
Dyavarahalli,25215ba2209a6f59eed1,Bengaluru
Sodepur,a0e4bc2d87996f5b3088,Kolkata
Nai Basti Dundahera,ba26ffc687ee73c2cbfa,Ghaziabad
Sector 58,ff9632aecb941f5d7d6f,Gurgaon
Vatva,ea331bba9fcf36ef79c5,Ahmedabad
Naigaon East,cd1affae26c36eb9a80f,Mumbai
Sector 25 Rohini,fec98b8921766eb6cfd7,Delhi
Khera Kalan Village,0d4694e415926691213b,Delhi
Mahindra World City,66a4402891a5d0eeaa90,Chennai
Kondhwa,37c8cbd1d1d3d6710467,Pune
Chintadripet,990b6f638e4ee90a768e,Chennai
Visthar,7ad40c67672f9975ccb1,Bengaluru
Thergaon,3df9aa7629d8b05a7395,Pune
Sivarampalli,2bb17a8f21a7f849bdd2,Hyderabad
Laxmiguda,ac1d99102e836694d7a6,Hyderabad
Saidapet,61a806d56e5e322e14e1,Chennai
Bapuji Nagar,c7005dbbd89291accfc5,Bengaluru
Ranjeet Nagar,683a4d3d0adeaaba10c1,Delhi
Essel Gardens,2fb1693966e7f867d719,Bengaluru
Nimbekaipura,05b140eb3c581a9bd9ed,Bengaluru
Sector 103,b1f494f6d3b3fd26a1cc,Gurgaon
Jewar,dc2067d8d32d248c97c4,Noida
Parandwadi,59024c2815a0c3ffcbf7,Pune
Nemmeli,412ad3dabac46baa26cf,Chennai
Maidangarhi,70d314539a874a61c88d,Delhi
Yelachanayakanapura,1c1ea679238639a38b43,Bengaluru
Pudupakkam,8b8693b9825f951968cb,Chennai
Kada Agrahara ,01ff46c1c14e965ba14b,Bengaluru
Bollaram Industrial Area,3e8e46e6917da2fad9df,Hyderabad
Sector 20 Dwarka,496459e6d8c30aaebf6e,Delhi
Sector 114,803d559303e156428faf,Gurgaon
Kilpakkam- Arakkonam,abd1d001bfcb7a5e5700,Chennai
Juanapur,f2a5e53b072a164ceb4a,Delhi
Malickpur,219e7de55048c9378f74,Kolkata
Pipali,68925c3103264183c304,Ahmedabad
Jugberia,035730a7cae4ce80ee1e,Kolkata
Sothuperumbedu,48d067d881a6535dee11,Chennai
Sector 43,b835faa6126597e0f4cd,Noida
Ibrahimpatnam,72300817b02fbfe4b58f,Hyderabad
Nagapura,fc0cce4736a41afa4e27,Bengaluru
Netaji Nagar,0fc4ff27fa7aeed35ab5,Kolkata
Manjari Budruk,13c4306a88cb8a5c1072,Pune
Khopoli,63bd14a65b91f948d5ec,Mumbai
Sector 33,d33d3b37b079fe66d712,Noida
Royapuram,7eee64854c36d0d33654,Chennai
Melakottaiyur,2246e4c00d18d947f2b4,Chennai
Parnashree,75e9503bfc476cb4b3ef,Kolkata
East Marredpally,25ecbc476b7a644ef741,Hyderabad
Triplicane,3caa0fec6a88c9539e51,Chennai
Jorasanko,5027fa357caef75347fc,Kolkata
Nandhampakkam,56aa4fa9098437eefdfa,Chennai
Khadki,95b74d008719b3caedb5,Pune
Sector 38,ddf44317746e7f02f05a,Gurgaon
Kottigepalya,8490da390a8f1239df2c,Bengaluru
Kodithandalam,10d4b06de151c6fb94aa,Chennai
Sector 157,9b9330e5d6d7f2ca0fb9,Noida
Manter Wadi,4ffd5b5160dad1036883,Pune
Shivalik,8ae9a4306db325a00b9e,Delhi
Ghatkopar East,b3318a015c7442124161,Mumbai
Shenoy Nagar,cba7948b319488b5ddda,Chennai
Hebbal,c9178fcf5adaf508a0b2,Bengaluru
Mahadevapura,11c1be73bdcdf2ebabc0,Bengaluru
Shakti Nagar,67721a47416999901d4c,Delhi
T Dasarahalli,c46824445cf0ac1e8484,Bengaluru
Chikkabana Halli,98d06ef47cf78d9daff5,Bengaluru
Mehdipatnam,870d427daf2a35b6ec70,Hyderabad
Andrahalli,21b84ae60128c2bbdcb3,Bengaluru
Baprola,fc9fa2a089e9938be96f,Delhi
Bhatti Kalan,e9827b6cc109eaf047f2,Delhi
Karkhana,080fe1705fd634e588a8,Hyderabad
Rajinder Nagar,b2350099403843fd1388,Delhi
"Sector 3, Sohna",00b1995e0607158e3fb2,Gurgaon
Mahbubnagar,da0aa7e700e1f5b68fb6,Hyderabad
Madure,4952d083b7af7e391e30,Bengaluru
Gurram Guda,56880cfc4d0a5b87fa24,Hyderabad
Chintalmet,2c2d083f0ffc7c4a5baa,Hyderabad
Sector 15 Dwarka,73a220c889f4821d8142,Delhi
Byadarahalli,464764818694ce564b98,Bengaluru
Maharshi Nagar,42591e1d54c6b4f7c7a8,Pune
Ganesh Peth,f14f5b0b76362d4a3637,Pune
Vetrivel Nagar,c8e99eefcd6ceb91e819,Chennai
Chambenahalli,bb919d89305bbc5d0962,Bengaluru
Uttari,dd997b617d5f337929ad,Bengaluru
Karpur,2b850a02052c3616713d,Bengaluru
Manchapanahalli,015d030c10f312f90420,Bengaluru
Inderlok,27cb15c5cc66efa7829c,Delhi
Parveda Khalsa,5127e0ba1825ce002af8,Hyderabad
Devannahalli,027d3783d9abc09790f1,Bengaluru
Konathi Village,58379358dcb350b7ac50,Chennai
Mundka,e9b6c72d17414cf83fea,Delhi
Sector 19 Dwarka,b136eda60bea8c83faa3,Delhi
Yella Reddy Guda,8e34d70ec827e7623777,Hyderabad
Majra Ahir,3060ad15f209e8e66c9d,Bengaluru
Vikhroli East,a23b19bb229c7a87ade3,Mumbai
Munirka,78a19718768215ee2cc0,Delhi
Shamshabad,2a45052c96063026bd40,Hyderabad
GIDC Vatwa,4a55868a8ccd98a14765,Ahmedabad
Vinayaka Nagar,7a4d1f9268fe6b5087d6,Bengaluru
Alapakkam,8d2e47aa5a8d80f7feca,Chennai
Ecotech III,5941eb67820c43c2623d,Noida
Dehu Road Cantonment,df4f516353fb9fefbd6c,Pune
Govindpuri Extension,057cd83cd1da6e0c2fc1,Delhi
Nenmeli,ea7ac1855e28cdbc27a0,Chennai
Kawade,c14bfd4d77945d2f75ab,Pune
Nettigere,b171c5cae9d994fb78d1,Bengaluru
Gomti Nagar,5411779d7d54f10a8eac,Noida
Sector 86,ab85d22a8d8c18c081bc,Gurgaon
Baruipur,17ac0dc62d2c02c67fcd,Kolkata
Sector 79,3b7ee9d57f531d378c8d,Noida
Nerhe,31130583841fb2097733,Pune
Sola Village,52c18b15d79e53a6f01c,Ahmedabad
Sector 104,fc04fbb8ad3339541859,Noida
Shibpur,cd7cd74653ea08c3defc,Kolkata
Padalam,daef9807cedecd924311,Chennai
Mukherjee Nagar,5d5ea195ba0e61dd4301,Delhi
Patel Nagar,f7a7489077552e12af6f,Gurgaon
Sector 109,cd794346c2b0822f2605,Gurgaon
Narsingi,9c4c780d99677720c82b,Hyderabad
Wada,cda25ac8b2120a6e9ee4,Mumbai
Sector 11,a3a491a345a6031553aa,Noida
Kulesara,3a7428a1202836fa75e0,Noida
George Town,b3bb3677e779c24fca40,Chennai
Sector 18 Dwarka,68ed7ffc99f9a1a7b339,Delhi
Sector 38,789fac429db02b1bede8,Noida
Champdani,74c9d7ff476f4cba2c8b,Kolkata
Ariyaloor Village,8532566ab40697abe9b7,Chennai
Old Alwal,d4ef4bb38f05bc26b79b,Hyderabad
Shakti Khand,3476a456e1962120959e,Ghaziabad
Arakere,2e8021a87d9da9afd97c,Bengaluru
Navallur,0dc4bcb5b9ad90a81f37,Chennai
Mohammed Wadi,90e69d99adec6394649c,Pune
Mugaiyur,60ce7139c30688cb6269,Chennai
Sector 17,990f7648d9961b9d7f17,Gurgaon
Sector 84,8b951771d86f3f5983c0,Gurgaon
Nana Chiloda,00b591d4d44d6526395e,Ahmedabad
Zamistanpur,81fdbf7b143bb61ed176,Hyderabad
Lalitha Bagh,31b405464996c0ec7f8d,Hyderabad
Sector 17 Dwarka,c903e40e3ce68aa502fb,Delhi
Gudighattanahalli,b41b93c56cfc44db0861,Bengaluru
Abdullapurmet,b9262013ee631faeeb39,Hyderabad
Rustam Bagh Layout,720818c7597fb2511d4a,Bengaluru
Giddenahalli,f9c376a9553477a688f4,Bengaluru
Old Byappanahalli,1afd8135cc858915996a,Bengaluru
Agar Nagar,0cf50c05d6f883b1eb17,Delhi
Enmulanara,656cd8734e568292ba90,Hyderabad
Somanathapuram,0675f93ba31c7a890953,Chennai
Bilwaradahalli,b98d8f8c3ce9e136bb1e,Bengaluru
Bahadurpura West,16d2d557ee448ec58fa9,Hyderabad
Kanniyamman Pettai Village,7f01512a795042c89e65,Chennai
Madanahalli,d91c65c8caec3b203a68,Bengaluru
Kaikhali,295d517167b3d0cc8da7,Kolkata
Bhandup East,19057cbf965e413a905c,Mumbai
Kommaghatta,417e477e50ebe1f12c80,Bengaluru
Egmore,cbce8b50552e5e0b03cc,Chennai
Sector 93,c5b52306d6de50f89eda,Gurgaon
Sector 6 Dwarka,df8573f9e46c2ff280fa,Delhi
Pocharam,196f78dcb8a9729fff48,Hyderabad
Saduli,2b6c2008631a88ec4258,Kolkata
Machohalli,00b8da9edee65e44a4aa,Bengaluru
Nandi Hills,47e8730e13830ff82eff,Bengaluru
Nellikuppam,c05fd31a2adef5f95751,Chennai
Palidevad,0e31a3d3afb7253acb65,Mumbai
Sector 36B,d5282dc1ee328f21446c,Gurgaon
Chekhla,70416e74ac2bb0568fb2,Ahmedabad
Dooskal,f47fb14ac2704df54a6e,Hyderabad
Billapura,a43f00adec278bee891f,Bengaluru
Kanchantala,0e0e68e52649cbd5d0ef,Kolkata
Rattinamangalam,4652b5df1e5c7018b4de,Chennai
Shilpa Hills,04fbf444f5856a3d8053,Hyderabad
Kanakanagar,9a5caf99ae088b807550,Bengaluru
Sector 102,8edf65c31ac3f6aa0a14,Noida
Gowribidnur,c81f955cb58f3f5ec27b,Bengaluru
Girdharpur Sunarasi,cdd868bdc541a4193443,Ghaziabad
Gudapakkam,3e9e117e7ee18e5ecebc,Chennai
Piplehda,5d483f4201ebb0f8000e,Ghaziabad
Devkhope,9241b2474cb1824f6d37,Mumbai
RR Nagar,6de79c146b68529964ec,Bengaluru
East Kolkata Township,6560b9e75d31e300dbe1,Kolkata
Kelambakkam,cbe62bd8429c0120cf00,Chennai
Bavdhan,81a5bd98a9b2ab4409c6,Pune
Bharat Vihar,af66ac69a68a620867f5,Delhi
"Sector 4, Sohna",c79e7bc2d4f7da1fa252,Gurgaon
Hennur,cf55d647b543b286ebbd,Bengaluru
Shahpur,81ae3f53d900a1ca926f,Ahmedabad
Varsava,391ce3631c66b52bd64a,Mumbai
Shingapura,beee94c69cedf0c00b8e,Bengaluru
Masjid Bandar,d2eae3647d10c1d35d4d,Mumbai
Bapgoan,c28ecea20b38e4d7ddb3,Mumbai
Nyay Khand,0764e0c5429fa2eb02f5,Ghaziabad
GTB Nagar,4813c2b375defd905692,Delhi
Bendre Nagar,6340341d4ee917fc2ac1,Bengaluru
Hanspukuria,f456cb1d3f722ea211ab,Kolkata
Kamardanga,0349450dd804ae7a24b0,Kolkata
University Area,10770182da98bd2fdaed,Ahmedabad
Sector 82,68372c57670500abcdb3,Noida
Basuragadi Village,dad3ac380f558cd03c3a,Hyderabad
Kapurhol,43e883777e571c61ff63,Pune
Jagjivanpur,77f2e29dff8d0e6dd712,Ghaziabad
Mettupalayam,0a6c687c9b331aab8c67,Chennai
Chikkasandra,865543ba4bd3a42fc12d,Bengaluru
Sector 30 Rohini,85264a92a6df437f2f13,Delhi
Diwad,9db5e85acc4039208ba8,Pune
Gunrock Enclave,324f762b282f7faa3a2e,Hyderabad
Bellahalli,3b01c1d11b9490095ec4,Bengaluru
Sakinaka,08d2c9a372177b786910,Mumbai
Kanathur Reddikuppam,8e10ffd07448a30b4890,Chennai
Chinsurah,5c04aa541b9acf7e856f,Kolkata
Kalavakkam,de5349e38fff94e6a23c,Chennai
Sector 36A,48c9fc30de6fec58cc65,Gurgaon
Ittangur,3f187f210f54489f1e27,Bengaluru
Kardhanur,75ab25d70bee428ae891,Hyderabad
Khatiwali,e2fa0c2504b78cedd86b,Mumbai
Siruniam,b49f09a39e0f5344c5e0,Chennai
Sector 10,71c86b538b3c28d45fb7,Noida
Sinthan Nagar,d60df1b37e5a6ae224d9,Bengaluru
Pipan,9a6c51b6e932e1a9cc5f,Ahmedabad
Neeti Bagh,dfe752ff5f0997319c24,Delhi
Mylasandra,0d909dfe2fdf008c55b0,Bengaluru
Ramnas Pura,bc243878175a4f2ab8b0,Hyderabad
Karayanchavadi,141f22ef5825b972f01f,Chennai
Kanathur,0f01d84a2f9e2d98b8c6,Chennai
Sector 36 Rohini,071e085fa12fc4177db8,Delhi
Pura,a4cbb14876c6139f51b5,Bengaluru
S.Kolathur-Kanchipuram,d21afff43686a20d24e7,Chennai
Melnallathur,682e3c96a40612db2c6d,Chennai
Sonnanaikanahalli,b91e42d1508b857616c8,Bengaluru
Sector 85,f3708a448a30b6265ae0,Gurgaon
Binnamangala,a54a7d7b26fa1fb6cba1,Bengaluru
Hinjawadi Village,2097c2fb1740da17ff7a,Pune
Noida Extension,cf71aacd133f9efddb6f,Noida
Rajouri Garden,be93d68e5f16335cfca2,Delhi
Anekal,ac69a1ecc8d63bd44639,Bengaluru
Hadapsar,f836f6037e20479058e9,Pune
Rasoolpura,63677562513d0ff6fd20,Hyderabad
Dodda Banaswadi,7f90823705bea211394b,Bengaluru
Godhavi,e32cdb487d308081dc3f,Ahmedabad
Gerugambakkam,4b55001a86786a988577,Chennai
Ganesh Nagar,12550c3a668f19065715,Delhi
Madhura Nagar,1bb4ade0da0f4f3eaeb4,Hyderabad
Hemmigepura,cd37d9415e1ac7591965,Bengaluru
"Sector 6, Sohna",512c33fa606164c9d4ff,Gurgaon
Lavelle Road,1b73c64ecda29ce312cc,Bengaluru
Sector 149,9f0e8b445c149a8b9718,Noida
Sarvagnanagar,8917317b14d27eb001e8,Bengaluru
Yamuna Vihar,44036635ed1144826678,Delhi
Thol,b3c40058e7f749a97aaf,Ahmedabad
Banashankari Temple Ward,b2bd30be4e2b60e96931,Bengaluru
Chinthapally,e0d174cf20802076c1ff,Hyderabad
Daulatabad,e88219edfd412b1691eb,Gurgaon
Karnpalya Village,fa463923eb5c4e98c4b0,Bengaluru
Gyan Khand,444a40f14c8909867b2d,Ghaziabad
Kandi,fcd73ce4b792af5622c1,Hyderabad
pazhaverkadu,d8d417db644c19c8544d,Chennai
Sector 129,164f07904fb4b4f4b5ff,Noida
Nemila,cdc0812e0efbec2c69aa,Hyderabad
Sanpada,2e8d803da5ba33a93a49,Mumbai
Sector 148,688f1c89e751cacccc70,Noida
Jagtap Dairy,242fa7f848d40977de8e,Pune
Mamandur,9d5ef4f3b22c12ddacbb,Chennai
Thammenahalli Village,f9364b88a99816d0495e,Bengaluru
Maninagar East,14b553f73681ba1f38ff,Ahmedabad
Radhey Mohan Drive,69d5f659f117e76fc2c8,Delhi
Varadharajapuram,4fe9c3b9c9beda2dd609,Chennai
Kamlakar Nagar,09d04639efcdc7f8184b,Mumbai
Bellandur,516d79a442a2edffcc11,Bengaluru
Raj Nagar Extension,181f33f035ee113dc475,Ghaziabad
Ellisbridge,3e0fb294d06a8a3709a1,Ahmedabad
Kasarvadavali,8a2ea182a6ef328c0eaf,Mumbai
Aralasandra,49397f0404cc975374a4,Bengaluru
Dhansar,edd973a7483db568d7cd,Mumbai
Moosarambagh,785ea4de023b76568c20,Hyderabad
Sector 19,3626da6e1a57635ed07f,Noida
Mangalpalle,9298708f80e9bfa6bc7d,Hyderabad
Railway Colony,972d4729e9eaa884627b,Mumbai
 Narketpalle,1743f59395f5d2cfa488,Hyderabad
Jagacha,1a96c1eb1591d4d91d00,Kolkata
Gundrampalli,4250d23ca9f6c56f75be,Hyderabad
Thimmadahalli,fc79f732e1db5acb4afe,Bengaluru
Voyalanallur,f9c96c50d6f740bab5b8,Chennai
Vidyamanya Nagar,36812a9832ec8c2248ea,Bengaluru
Nira,2a431b5a2368fb95d033,Pune
Kenganahalli,d1f0f73e13c3cac1c8a0,Bengaluru
Rajendra Nagar,9fb08788aa51bd3cafd0,Hyderabad
Domjur,ac2edad083e1d104d9b8,Kolkata
Chharodi,ca4905f1b65e40251f12,Ahmedabad
Bhayandar West,dc069da390eeb9973222,Mumbai
Shelu,e67e3b18179f68accd9b,Mumbai
Jadavpur,f9934bbeab53c0f56a34,Kolkata
Mahalakshmi Layout,461a513288506cd52be1,Bengaluru
Charholi Kurd,1f11afce2e116826d9b7,Pune
Ajmere Gate,b9c4764a19b13524dc1b,Delhi
Bhukum,d9ad2dad8067528992c3,Pune
Vijayapura,d885235eac8b817258a7,Bengaluru
LB Nagar,420b20069c6e5f442203,Hyderabad
J P Nagar 7th Phase,f8a35875805f4943aaad,Bengaluru
Konnur,90e6454535b0d8a7b8e4,Chennai
Anna Salai,7f1b8fad97fe2683114a,Chennai
Sangurdi Gaon,0c33746d0741f5cd9fe0,Pune
Sector 85,f3708a448a30b6265ae0,Noida
Bankoli Village,8a19fe4009d3702efa86,Delhi
Shivaji Nagar,e3792cdaabca40a105c5,Hyderabad
Cantonment,f156c0a0090da2e14616,Kolkata
Khopate,033bd4f3eb9fb22661e9,Mumbai
Sector 147,129fdfbf49880418dd32,Noida
Karambur,60cc4d9f4832516bd4c5,Chennai
Karumbakkam,c58ae131b1020e036e1f,Chennai
Indresham,9ca0363f85f2fcc9fedb,Hyderabad
Yewalewadi,b40c89a7572a57c33f55,Pune
Alandi,59af7fd3d2e392f4e09c,Pune
Acharapakkam,a5e6a78f110973ca014a,Chennai
Safilguda,da7e28ca107f71d0aece,Hyderabad
Nagarbhavi,98d810d6fb260c239c0d,Bengaluru
Shyambazar,bf4b11bb08cbf2ac4b6d,Kolkata
Ponneri,3fed33ff4f1764e34188,Chennai
Ghusuri,7bc4130eeae021e050f7,Kolkata
Gandhi Nagar,83b079c5895a1fad9842,Hyderabad
Valarpuram,84e774d248ee1094eff4,Chennai
Sarvodaya Maha Buddha Vihar,29bb6d345154de30ced4,Mumbai
Keel Ottivakkam,9eb8b67034169bb15539,Chennai
Poonthandalam,e0abfb506904cb705111,Chennai
Milan Pally,465ea7f26210c9ae4551,Kolkata
Chunripara,353b14d0f94125826405,Kolkata
Nandikandi,0751339ea13fc5a20f87,Hyderabad
Chirle,f4d9917be55280a80e53,Mumbai
Athivakkam,446ebc27a612d6b0a151,Chennai
Marsandra,c13328defb582e68c48f,Bengaluru
Hinjawadi Village,2097c2fb1740da17ff7a,Bengaluru
Ajjanahalli,25726377d94be75c4e5a,Bengaluru
Kolutolla,bb0b3d979526c8225919,Kolkata
Kolhewadi,22ece05a9749b6d4c38d,Pune
Jodhpur Park,53aebe0b113c3aad42da,Kolkata
Pitampura,602846154e8a6bc40c68,Delhi
Sector 168,a0c12084ffff526c1ea5,Noida
Behta Hazipur,024f5d04c00b9609697b,Ghaziabad
Balagere,827a8c19182850301f1d,Bengaluru
Attapur,bca43621151999ec42f9,Hyderabad
Samay Pur,738d6cec4fd34119491c,Delhi
Nadaprabhu Kempegowda layout,50e9457cc3d4a294b637,Bengaluru
Sector 24 Rohini,71313d0887c6c493edce,Delhi
Kolapakkam,efb4ff199fd0a7ccb06d,Chennai
Bakkarwala,918c29b8137a9e0d6655,Delhi
Somajiguda,fe390a9eab3ba311f1f5,Hyderabad
Balapur,82f7e20fc5742d876937,Hyderabad
New Vellanur,c8a19b9249e2c44ba4e7,Chennai
Ayapakkam,c9885656788a17854ca1,Chennai
Okhla Industrial Area,52133d8c8497cdaf1727,Delhi
Dharavi,12b2e5cab7b57605e651,Mumbai
Sothupakkam,31a4456fcff6a5558e35,Chennai
Aurobindo Park,20182dc4d737d2881b6d,Kolkata
Halasahalli,16c837e456c1d78b7e17,Bengaluru
Sector 16 A,3a8a246fa04ce765879c,Mumbai
Salavankuppam,75b9fe058f37cf54ea8f,Chennai
Shilottar Raichur,e621fce9d6fbbfce12f6,Mumbai
Domara Pocham Pally,fe5c24702ca4d05c3173,Hyderabad
Chikkanayakanahalli,0c0a6739bfffeaa1b72b,Bengaluru
"Mettupalayam,Panruti",686acd0ab972ecd752e9,Chennai
Karanai Puthuchery,ec687b4f88e32fa788f0,Chennai
Yeshwant Nagar,2d54ae216f6b71b9c6ae,Mumbai
TNHB,cb63dcecf893b269ed37,Chennai
Bhatua,02ab91f1e0ae86a7ce89,Kolkata
Aya Nagar Extn,fc762d9d6ee1a2d5505c,Delhi
Kanekallu,1a905baea936526322a2,Bengaluru
Rajpur Khurd Village,02d6bd86bc5355147b45,Delhi
Devinagar,47023697b5cb3660eb16,Bengaluru
Vasant Kunj,ecf73bb173b92c7926c3,Delhi
Chokkanahalli,8161001779286b866ccc,Bengaluru
Modinagar,b94e5b66df3ebe6bdccf,Ghaziabad
Hussainpur,977e3c06c1f5df1ec12c,Kolkata
Sector 65,ad46b362716dededbce0,Gurgaon
Patparganj,50653ae4c07cb60b23c2,Delhi
Tiruvottiyur,27ee32f7c7e045208152,Chennai
Ward No 113,95253cc215cfa4901313,Kolkata
Purba Barisha,3b034157906c60726e34,Kolkata
Lingapura,dfb98def4109d194fb88,Bengaluru
Cholavaram,412946101a954d4c3e23,Chennai
Taljai Forest Area,cf1766a74567771f32ed,Pune
Sector 32 Rohini,6d2d7082c90ad0c450ea,Delhi
Armane Nagar,275085f44eb714ec661a,Bengaluru
Gandhi Nagar,cf2b8349abf8da7f7da3,Bengaluru
Vikas Nagar,963a3cabe0fbeea322ec,Delhi
Sector 42,f7ebb10b532759efb0cb,Noida
Papanthangal,c32bb027c7948da15297,Chennai
Chikkahullur,fdc0edcda78dbf0b3361,Bengaluru
"Patelguda, Yadadri Bhuvanagiri",1408d2ba65da2ef050bf,Hyderabad
Omega II,760576ec25c155bf91b5,Noida
Vashi,99f42904153393c9362a,Mumbai
Ashok Nagar,563e0b9219a75a8bdcc9,Delhi
Lajpat Nagar IV,781b46a0de7792d74f45,Delhi
Sector 89,2475ee745ec374a2d50e,Gurgaon
Lohegaon,6b36d9e6c02f47223fde,Pune
Yelahanka New Town,4c98be11a63472f70d9a,Bengaluru
VIP Nagar,3c6fa08eff430473d270,Kolkata
Padmanabhanagar,87746ea73889c45016d1,Bengaluru
Sankrail,2c87be24190ed8c3958e,Kolkata
Gopalpatti,40f342e24b3d97230635,Pune
Lonikand,899149bea7d923af8dc1,Pune
Neb Sarai,b78e0636a66f81f00af5,Delhi
Wangapalli,83ab7239e4c82fb52820,Hyderabad
Soundarya Layout,c6b3aaf65f6b726238b3,Bengaluru
Pushpak Nagar,33565b10cc561099c76b,Mumbai
Nallenahalli,8d24dd7da6b419bcc209,Bengaluru
GollaGuda,cf2ec93193debe7edb6a,Hyderabad
Hasanpur,7705e8743d2b4b6d7e22,Kolkata
Rajiv Gandhi Nagar General,d383aa87fd69d427ac3e,Chennai
SBH Colony,853c1154778da608736f,Hyderabad
Dhumaspur,5490c6bd40b869943916,Gurgaon
Maligondanahalli,e840526c3266bba80475,Bengaluru
Podavur,ea4a152770f9688763b6,Chennai
Kachiguda,40138b35ab496bc5d4b5,Hyderabad
Attibele,34f1d968f7336e3116b3,Bengaluru
Sarvodaya Enclave,592b822d697a11b20191,Delhi
Nandini Layout,3312feb35f2b65b02486,Bengaluru
Agasan Village,69170af24fcc7eb5d9d4,Mumbai
Rangpuri,369bd84fc9f958697920,Delhi
Maisigandi,30c6d7392fe553cf838d,Hyderabad
Zamin Pallavaram,49697378e2e7f07702f4,Chennai
Sector 21A,54e14b0fa8d713e71b7b,Noida
Ganeshkhind,8ea49355dbc14e4e972b,Pune
Milestone Palms Layout,4ba6118e9fbca109df5a,Bengaluru
MEI Employees Housing Colony,182465a268f10615636e,Bengaluru
Vasanthanarasapura,dff8145efe7016483edd,Bengaluru
Jayanagar South,f2af0d1b321604b97568,Bengaluru
Nadoliya,54ecedda903a1408f685,Ahmedabad
Buddha,77b8063c6b2de7441b82,Noida
Appur R.F.,335433502ce7f037fafb,Chennai
Subroto Park,95eddfa0d788ec7d1d0a,Delhi
Tiruchanankuppam,d49b2e723fc5f6ad7d60,Chennai
Bhadaj,4498cec5a6fc8e77ed08,Ahmedabad
Sector 102,96257073c54503aa6b37,Gurgaon
Kadugodi,d92b7c5356fdca789593,Bengaluru
Kashmere Gate,61303b26fe556884ed40,Delhi
Gholvad,0c816bf1de241ce3b851,Mumbai
Marsur,a78ace828a7d5f2c59b6,Bengaluru
Cottonpet,bc3879c6cd40325af711,Bengaluru
Nagenahalli,f56ac95de657e80baf22,Bengaluru
Krishnan Karanai,29d575c3778451ec145e,Chennai
Peeramcheru,103a588e0205d8ae911d,Hyderabad
Perundurai,203a385faaebd2327df5,Chennai
Kamruddin Nagar,34cb5ea1e4c61d014add,Delhi
Basirhat,c831964906d523a55309,Kolkata
Alair,698d0b4bfdde702bd70d,Hyderabad
Rk Colony,0eaa3e342e8450f3e4f1,Hyderabad
Egattur-Tiruvallur,225bb4f34dab57e4d431,Chennai
Chaloda,3a40d7006042e529715c,Ahmedabad
Korukanthangal,3b20493ec644ea4d8dfe,Chennai
